state,dist,IDSet
ASSAM,Barpeta,"['DL/2015/0091274', 'AS/2009/0004037', 'BR/2018/0203655', 'DL/2018/0185933', 'UP/2009/0004519', 'WB/2018/0188875', 'RJ/2020/0266661', 'AS/2014/0073970', 'DL/2015/0091689', 'AS/2017/0119533', 'AS/2018/0202405', 'AS/2016/0104546', 'AS/2017/0117491', 'AS/2018/0201387', 'CG/2020/0270786', 'AS/2021/0277096', 'WB/2019/0245290', 'WB/2018/0191093', 'AS/2018/0190043', 'KL/2018/0199274', 'UP/2020/0251117', 'AS/2018/0198406', 'AS/2017/0154283', 'AS/2020/0271534', 'DL/2019/0223940', 'AS/2017/0160459', 'AS/2011/0045218', 'WB/2018/0183848', 'AS/2017/0173801', 'AS/2012/0052026', 'AS/2011/0041248', 'UP/2019/0241347', 'DL/2016/0103631', 'KL/2016/0108560', 'TN/2016/0111485', 'RJ/2017/0117971', 'GJ/2018/0214063', 'KL/2019/0239583', 'KA/2017/0164991', 'UP/2019/0232140', 'AS/2014/0084216', 'AS/2018/0200044', 'TN/2020/0269011', 'AS/2019/0226266', 'AS/2014/0083420', 'MH/2018/0209740', 'AS/2012/0050958', 'AS/2017/0117709', 'WB/2016/0098858', 'AS/2018/0183460', 'AS/2017/0161487', 'KL/2017/0178793', 'DL/2009/0019843', 'AS/2020/0265500', 'AS/2018/0207421']"
ASSAM,Nagaon,"['AS/2014/0082987', 'KL/2018/0214642', 'AS/2009/0004037', 'BR/2018/0203655', 'AS/2017/0155829', 'WB/2017/0163408', 'AS/2020/0249894', 'AS/2018/0216698', 'MH/2018/0198710', 'DL/2018/0185933', 'OR/2019/0245693', 'DL/2019/0239586', 'AS/2012/0052437', 'UP/2009/0004519', 'WB/2018/0188875', 'RJ/2020/0266661', 'AS/2014/0073970', 'DL/2015/0091689', 'AS/2010/0036389', 'AS/2016/0099535', 'AS/2016/0103594', 'WB/2016/0098318', 'KA/2017/0167716', 'UP/2018/0215351', 'AS/2016/0104546', 'AS/2017/0117491', 'AS/2018/0201387', 'CG/2020/0270786', 'AS/2021/0278342', 'AS/2017/0153554', 'UP/2017/0169769', 'WB/2019/0245290', 'WB/2018/0191093', 'AS/2021/0280966', 'UP/2020/0251117', 'AS/2017/0154283', 'DL/2019/0223940', 'AS/2019/0246356', 'AS/2011/0045218', 'WB/2018/0183848', 'AS/2017/0173801', 'AS/2012/0052026', 'AS/2020/0257912', 'DL/2018/0194034', 'AS/2011/0041248', 'UP/2019/0241347', 'DL/2016/0103631', 'AS/2018/0203935', 'GJ/2017/0155181', 'MP/2020/0262717', 'GJ/2017/0151326', 'KL/2016/0108560', 'AS/2009/0007619', 'JH/2018/0184003', 'DL/2017/0118174', 'TN/2016/0111485', 'AS/2014/0084216', 'AS/2018/0200044', 'TN/2020/0269011', 'AS/2009/0016603', 'AS/2012/0050958', 'HR/2017/0180083', 'AS/2017/0117709', 'AS/2017/0178881', 'WB/2020/0262533', 'AS/2017/0162961', 'AS/2017/0161487', 'UP/2019/0240015', 'AS/2012/0052169', 'AS/2018/0207421', 'AS/2018/0207373', 'RJ/2017/0170994', 'AS/2017/0116124']"
ASSAM,Morigaon,"['AS/2014/0082987', 'KL/2018/0214642', 'AS/2009/0004037', 'BR/2018/0203655', 'WB/2017/0163408', 'DL/2018/0185933', 'RJ/2020/0266661', 'AS/2014/0073970', 'DL/2015/0091689', 'AS/2016/0099535', 'AS/2016/0103594', 'AS/2016/0104546', 'AS/2017/0117491', 'AS/2018/0201387', 'CG/2020/0270786', 'WB/2019/0245290', 'WB/2018/0191093', 'AS/2018/0190043', 'KL/2018/0199274', 'AS/2017/0154283', 'AS/2020/0271534', 'AS/2009/0007513', 'DL/2019/0223940', 'AS/2011/0045218', 'WB/2018/0183848', 'AS/2017/0173801', 'AS/2012/0052026', 'AS/2011/0041248', 'UP/2019/0241347', 'DL/2016/0103631', 'KL/2016/0108560', 'AS/2009/0007619', 'JH/2018/0184003', 'TN/2016/0111485', 'AS/2014/0084216', 'AS/2018/0200044', 'TN/2020/0269011', 'AS/2012/0050958', 'AS/2017/0117709', 'WB/2016/0098858', 'AS/2018/0183460', 'AS/2017/0162961', 'AS/2017/0161487', 'AS/2018/0207421', 'AS/2017/0116124']"
ASSAM,Sivasagar,"['MP/2016/0110374', 'KL/2021/0274211', 'AS/2009/0004037', 'BR/2018/0203655', 'DL/2018/0203226', 'DL/2018/0185933', 'UP/2009/0004519', 'WB/2018/0188875', 'RJ/2020/0266661', 'AS/2014/0073970', 'DL/2015/0091689', 'AS/2018/0217634', 'WB/2016/0098318', 'AS/2020/0253004', 'AS/2016/0104546', 'AS/2017/0117491', 'AS/2018/0201387', 'CG/2020/0270786', 'AS/2021/0277096', 'WB/2018/0191093', 'AS/2017/0154283', 'DL/2019/0223940', 'AS/2011/0045218', 'AS/2017/0173801', 'AS/2011/0041248', 'UP/2019/0241347', 'DL/2016/0103631', 'KL/2016/0108560', 'AS/2009/0007619', 'JH/2018/0184003', 'DL/2017/0118174', 'TN/2016/0111485', 'AS/2018/0200044', 'TN/2020/0269011', 'MP/2018/0198288', 'AS/2012/0050958', 'AS/2017/0117709', 'AS/2017/0162961', 'AS/2016/0101196', 'AS/2017/0161487', 'AS/2018/0207421', 'AS/2017/0116124']"
ASSAM,Dhemaji,"['MP/2016/0110374', 'KL/2021/0274211', 'WB/2010/0029028', 'DL/2018/0185933', 'UP/2009/0004519', 'WB/2018/0188875', 'RJ/2020/0266661', 'AS/2014/0073970', 'DL/2015/0091689', 'AS/2020/0253004', 'AS/2018/0217760', 'AS/2016/0104546', 'AS/2017/0117491', 'AS/2018/0201387', 'CG/2020/0270786', 'WB/2019/0245290', 'WB/2018/0191093', 'HR/2017/0152906', 'AS/2017/0154283', 'DL/2019/0223940', 'AS/2011/0045218', 'AS/2017/0173801', 'AS/2012/0052026', 'AS/2020/0257912', 'KA/2017/0162762', 'AS/2011/0041248', 'UP/2019/0241347', 'DL/2016/0103631', 'KL/2016/0108560', 'TN/2016/0111485', 'UP/2017/0160041', 'MP/2018/0198288', 'AS/2012/0050958', 'AS/2017/0117709', 'AS/2016/0101196', 'AS/2017/0161487', 'AS/2018/0217010', 'AS/2018/0207421']"
ASSAM,Bongaigaon,"['AS/2009/0004037', 'BR/2018/0203655', 'DL/2018/0203226', 'DL/2018/0185933', 'AS/2018/0213310', 'BR/2019/0242629', 'MH/2019/0240087', 'GJ/2017/0153437', 'RJ/2020/0266661', 'AS/2014/0073970', 'DL/2015/0091689', 'AS/2017/0119675', 'AS/2016/0104546', 'AS/2017/0117491', 'AS/2018/0201387', 'WB/2021/0274816', 'CG/2020/0270786', 'AS/2021/0277096', 'WB/2018/0191093', 'AS/2018/0198406', 'AS/2017/0154283', 'DL/2019/0223940', 'AS/2011/0045218', 'AS/2017/0173801', 'AS/2012/0052026', 'AS/2011/0041248', 'UP/2019/0241347', 'DL/2016/0103631', 'KL/2016/0108560', 'TN/2016/0111485', 'AS/2014/0084216', 'AS/2014/0083420', 'MH/2018/0209740', 'MP/2018/0198288', 'AS/2012/0050958', 'AS/2017/0179722', 'TN/2020/0271460', 'AS/2017/0117709', 'AS/2017/0161487', 'AS/2020/0268900', 'AS/2018/0207421']"
ASSAM,Nalbari,"['AS/2009/0004037', 'BR/2018/0203655', 'AS/2016/0100684', 'AS/2018/0191010', 'WB/2017/0163408', 'AS/2017/0156896', 'UP/2012/0054566', 'DL/2018/0185933', 'RJ/2020/0266661', 'DL/2015/0091689', 'AS/2016/0103594', 'AS/2017/0119533', 'GJ/2009/0001196', 'AS/2016/0104546', 'AS/2017/0117491', 'AS/2018/0201387', 'CG/2020/0270786', 'WB/2018/0191093', 'AS/2017/0154283', 'DL/2019/0223940', 'AS/2011/0045218', 'AS/2017/0173801', 'AS/2012/0052026', 'AS/2011/0041248', 'UP/2019/0241347', 'DL/2016/0103631', 'KL/2016/0108560', 'TN/2016/0111485', 'AS/2014/0084216', 'AS/2012/0050958', 'AS/2017/0179722', 'TN/2020/0271460', 'AS/2016/0110901', 'AS/2017/0117709', 'AS/2017/0161487', 'AS/2016/0108148', 'AS/2018/0207421', 'AS/2017/0116124']"
ASSAM,Baksa,"['AS/2009/0004037', 'BR/2018/0203655', 'AS/2017/0156896', 'UP/2012/0054566', 'AS/2019/0232237', 'DL/2018/0185933', 'AS/2018/0213310', 'RJ/2020/0266661', 'DL/2015/0091689', 'UP/2018/0201373', 'AS/2016/0104546', 'AS/2017/0117491', 'AS/2018/0201387', 'CG/2020/0270786', 'WB/2018/0191093', 'AS/2017/0154283', 'DL/2019/0223940', 'AS/2011/0045218', 'WB/2018/0183848', 'AS/2017/0173801', 'AS/2011/0041248', 'UP/2019/0241347', 'DL/2016/0103631', 'KL/2016/0108560', 'TN/2016/0111485', 'AS/2014/0084216', 'AS/2017/0155622', 'AS/2012/0050958', 'AS/2017/0179722', 'TN/2020/0271460', 'AS/2016/0110901', 'AS/2017/0117709', 'AS/2017/0161487', 'AS/2018/0207421', 'AS/2017/0116124']"
ASSAM,Golaghat,"['AS/2009/0004037', 'BR/2018/0203655', 'DL/2018/0185933', 'AS/2012/0052437', 'UP/2009/0004519', 'WB/2018/0188875', 'RJ/2020/0266661', 'AS/2014/0073970', 'DL/2015/0091689', 'AS/2019/0235917', 'AS/2020/0253004', 'AS/2016/0104546', 'AS/2017/0117491', 'AS/2018/0201387', 'CG/2020/0270786', 'WB/2019/0245290', 'WB/2018/0191093', 'AS/2020/0261825', 'AP/2017/0165400', 'UP/2020/0254769', 'AS/2017/0154283', 'DL/2019/0223940', 'AS/2011/0045218', 'AS/2017/0173801', 'DL/2018/0194034', 'AS/2011/0041248', 'UP/2019/0241347', 'DL/2016/0103631', 'KL/2016/0108560', 'TN/2016/0111485', 'AS/2018/0200044', 'TN/2020/0269011', 'AS/2009/0016603', 'MP/2018/0198288', 'AS/2012/0050958', 'AS/2017/0117709', 'WB/2016/0098858', 'WB/2020/0262533', 'AS/2017/0162961', 'AS/2016/0101196', 'AS/2017/0161487', 'AS/2018/0207421', 'AS/2017/0116124']"
ASSAM,Hailakandi,"['WB/2017/0163408', 'AS/2010/0032336', 'UA/2016/0112893', 'UP/2021/0276577', 'DL/2020/0257365', 'DL/2018/0185933', 'RJ/2020/0266661', 'DL/2015/0091689', 'AS/2016/0104546', 'AS/2017/0117491', 'AS/2018/0201387', 'CG/2020/0270786', 'WB/2018/0191093', 'AS/2017/0154283', 'JH/2009/0007521', 'DL/2019/0223940', 'AS/2011/0045218', 'AS/2017/0173801', 'AS/2011/0041248', 'UP/2019/0241347', 'DL/2016/0103631', 'AS/2019/0242912', 'AP/2014/0072088', 'AS/2009/0020087', 'KL/2016/0108560', 'TN/2016/0111485', 'AS/2013/0068171', 'MP/2018/0198288', 'AS/2012/0050958', 'AS/2017/0117709', 'AS/2017/0161487', 'AS/2017/0176756', 'AS/2018/0207421', 'AS/2017/0116124']"
ASSAM,Karimganj,"['AS/2019/0227859', 'AS/2010/0032336', 'UA/2016/0112893', 'UP/2021/0276577', 'DL/2020/0257365', 'DL/2018/0185933', 'RJ/2020/0266661', 'DL/2015/0091689', 'AS/2016/0104546', 'AS/2017/0117491', 'AS/2018/0201387', 'CG/2020/0270786', 'WB/2018/0191093', 'AS/2017/0154283', 'JH/2009/0007521', 'DL/2019/0223940', 'AS/2011/0045218', 'AS/2017/0173801', 'AS/2011/0041248', 'UP/2019/0241347', 'DL/2016/0103631', 'DL/2017/0116603', 'AS/2009/0020087', 'KL/2016/0108560', 'TN/2016/0111485', 'UP/2017/0160041', 'AS/2013/0068171', 'AS/2018/0200044', 'TN/2020/0269011', 'MP/2018/0198288', 'AS/2012/0050958', 'AS/2017/0117709', 'AS/2017/0178881', 'AS/2017/0161487', 'AS/2018/0207421', 'AS/2017/0116124']"
ASSAM,Dima Hasao,"['DL/2018/0185933', 'AS/2018/0213310', 'RJ/2020/0266661', 'AS/2016/0112816', 'AS/2016/0104546', 'AS/2018/0201387', 'CG/2020/0270786', 'WB/2018/0191093', 'DL/2019/0223940', 'AS/2011/0045218', 'AS/2017/0173801', 'AS/2009/0020087', 'AS/2018/0201944', 'AS/2017/0166198', 'AS/2017/0161487', 'AS/2018/0207421']"
ASSAM,Chirang,"['DL/2018/0185933', 'AS/2018/0213310', 'RJ/2020/0266661', 'DL/2015/0091689', 'AS/2016/0104546', 'AS/2017/0117491', 'AS/2018/0201387', 'CG/2020/0270786', 'WB/2018/0191093', 'AS/2017/0154283', 'DL/2019/0223940', 'AS/2011/0045218', 'AS/2017/0173801', 'AS/2011/0041248', 'UP/2019/0241347', 'DL/2016/0103631', 'KL/2016/0108560', 'TN/2016/0111485', 'AS/2014/0084216', 'AS/2014/0083420', 'MH/2018/0209740', 'AS/2012/0050958', 'AS/2017/0117709', 'AS/2017/0161487', 'AS/2018/0207421', 'AS/2017/0116124']"
ASSAM,CHARAIDEO,"['RJ/2020/0266661', 'CG/2020/0270786', 'AS/2011/0045218']"
MANIPUR,Imphal East,"['MN/2019/0241533', 'GJ/2018/0220069', 'MN/2018/0186903', 'DL/2021/0276521', 'DL/2018/0212590', 'MN/2020/0267491', 'MN/2016/0114025', 'MN/2016/0104154', 'HR/2021/0276957', 'KA/2010/0028881', 'MP/2017/0155381', 'MP/2016/0110374', 'KL/2021/0274211', 'MN/2020/0269513', 'MN/2017/0115659', 'MN/2020/0253602', 'MN/2021/0273071', 'MN/2015/0087718', 'MN/2016/0100192', 'MN/2017/0160872', 'DL/2015/0091689', 'MN/2017/0174864', 'MN/2017/0159046', 'MN/2016/0107572', 'MN/2016/0102371', 'OR/2013/0056171', 'MN/2021/0274608', 'MN/2017/0166244', 'MN/2016/0111466', 'MN/2017/0162309', 'KL/2018/0192193', 'MN/2019/0242740', 'MH/2018/0186972', 'WB/2018/0191093', 'MN/2018/0212769', 'MP/2019/0227277', 'MN/2019/0239162', 'MN/2011/0045104', 'MN/2010/0032982', 'MN/2020/0250403', 'MN/2013/0060062', 'MN/2011/0040899', 'AS/2011/0045218', 'MN/2017/0115673', 'MN/2016/0105329', 'MN/2020/0249720', 'MN/2016/0110534', 'JH/2016/0102705', 'UP/2019/0227990', 'DL/2016/0103631', 'KL/2016/0108560', 'TN/2016/0111485', 'MN/2019/0230524', 'MN/2021/0278501', 'MN/2020/0266909', 'MN/2018/0202146', 'MN/2017/0162424', 'MN/2017/0160511', 'MN/2016/0111580', 'UP/2021/0273044', 'MN/2013/0059716', 'MN/2010/0028886', 'MN/2020/0251780', 'JK/2018/0211331', 'MN/2018/0195100', 'MN/2021/0277839', 'MN/2010/0026560', 'MN/2016/0097027', 'AP/2016/0099292', 'TN/2018/0221110', 'MN/2009/0007468', 'WB/2010/0028202', 'DL/2020/0269014', 'MN/2012/0054412', 'MN/2017/0179966', 'MN/2013/0061676', 'MN/2017/0163072', 'MH/2018/0210481', 'MN/2020/0267796', 'MN/2017/0151340', 'AS/2018/0207421', 'MN/2019/0224012', 'MN/2017/0152174', 'TR/2020/0262232', 'MN/2020/0266227', 'GJ/2019/0227830', 'MN/2017/0157055', 'JK/2018/0190353', 'OR/2017/0155215', 'MN/2017/0158536']"
MANIPUR,Thoubal,"['MN/2017/0151908', 'MN/2020/0267491', 'MN/2016/0114025', 'MN/2016/0100618', 'UP/2017/0174406', 'MH/2018/0197222', 'MN/2017/0115659', 'MN/2016/0100192', 'MN/2018/0202057', 'DL/2015/0091689', 'MN/2017/0159046', 'MN/2016/0107572', 'MN/2015/0092793', 'MH/2019/0239248', 'MN/2016/0102371', 'OR/2013/0056171', 'MN/2021/0274608', 'MN/2017/0159584', 'UP/2018/0212992', 'TN/2018/0214864', 'TN/2021/0274530', 'MN/2017/0166244', 'MN/2016/0111466', 'KA/2017/0167716', 'UP/2018/0215351', 'MN/2017/0162309', 'KL/2018/0192193', 'MN/2019/0242740', 'MH/2018/0186972', 'MN/2017/0163202', 'WB/2018/0191093', 'MN/2018/0212769', 'MP/2019/0227277', 'MN/2011/0045104', 'MN/2017/0170513', 'MN/2018/0205334', 'MN/2020/0250403', 'MN/2013/0060062', 'MN/2011/0040899', 'AS/2011/0045218', 'MN/2017/0115673', 'MN/2016/0105329', 'MN/2020/0249720', 'DL/2016/0103631', 'KL/2016/0108560', 'TN/2016/0111485', 'MN/2020/0266909', 'MN/2018/0202146', 'MN/2019/0226369', 'MN/2016/0111580', 'UP/2021/0273044', 'MN/2016/0112329', 'BR/2020/0264945', 'MN/2020/0252764', 'MN/2017/0119248', 'MN/2010/0028886', 'MN/2013/0057826', 'MN/2018/0195100', 'MN/2010/0026560', 'MN/2016/0097027', 'AP/2016/0099292', 'TN/2018/0221110', 'MN/2009/0007468', 'MN/2012/0054412', 'MN/2019/0224133', 'MN/2013/0061676', 'MN/2017/0163072', 'MH/2018/0210481', 'MN/2017/0151340', 'AS/2018/0207421', 'MN/2019/0224012', 'MN/2020/0266227', 'GJ/2019/0227830']"
MANIPUR,Senapati,"['MN/2018/0186903', 'DL/2021/0276521', 'DL/2018/0212590', 'MN/2020/0267491', 'MN/2016/0114025', 'MN/2018/0222270', 'MN/2016/0100760', 'MN/2017/0115659', 'MN/2018/0209765', 'MN/2016/0100192', 'DL/2015/0091689', 'MN/2017/0174864', 'MN/2017/0159046', 'MN/2020/0268857', 'MN/2016/0107572', 'MN/2016/0102371', 'OR/2013/0056171', 'MN/2021/0274608', 'MN/2017/0166244', 'MN/2016/0111466', 'MN/2017/0162309', 'KL/2018/0192193', 'DL/2017/0151400', 'WB/2018/0191093', 'MN/2021/0277121', 'WB/2019/0249051', 'MN/2018/0212769', 'MP/2019/0227277', 'MN/2011/0045104', 'MN/2019/0228139', 'MN/2017/0178766', 'MN/2020/0250403', 'MN/2013/0060062', 'MN/2011/0040899', 'MN/2017/0160811', 'AS/2011/0045218', 'MN/2017/0115673', 'MN/2017/0164079', 'MP/2017/0119204', 'MN/2016/0105329', 'MN/2020/0249720', 'MN/2017/0152599', 'DL/2016/0103631', 'KL/2016/0108560', 'TN/2016/0111485', 'MN/2020/0266909', 'MN/2018/0202146', 'MN/2010/0025693', 'MN/2016/0111580', 'UP/2021/0273044', 'MN/2010/0028886', 'MN/2018/0195100', 'MN/2021/0277839', 'MN/2010/0026560', 'MN/2016/0097027', 'AP/2016/0099292', 'TN/2018/0221110', 'MN/2009/0007468', 'MN/2012/0054412', 'MN/2013/0061676', 'MN/2017/0163072', 'MH/2018/0210481', 'MN/2017/0151340', 'AS/2018/0207421', 'MN/2019/0224012', 'MN/2020/0266227', 'GJ/2019/0227830']"
MANIPUR,Imphal West,"['MN/2020/0268795', 'MN/2018/0202170', 'MN/2020/0267491', 'MN/2016/0114025', 'MP/2016/0110374', 'KL/2021/0274211', 'MN/2016/0100760', 'MN/2017/0115659', 'MN/2021/0273071', 'MN/2018/0197930', 'MN/2016/0100192', 'MN/2017/0159308', 'MN/2017/0157926', 'MN/2017/0151911', 'MN/2016/0103993', 'DL/2015/0091689', 'MN/2017/0174864', 'MN/2021/0274169', 'MN/2017/0159046', 'MN/2021/0274881', 'MN/2017/0115949', 'MN/2016/0107572', 'MN/2016/0102371', 'OR/2013/0056171', 'MN/2021/0274608', 'MN/2017/0160480', 'MN/2017/0166244', 'MN/2016/0111466', 'MN/2019/0236666', 'AS/2017/0163351', 'MN/2017/0162309', 'KL/2018/0192193', 'MN/2019/0242740', 'MH/2018/0186972', 'MN/2017/0162224', 'MN/2016/0111348', 'WB/2018/0191093', 'MN/2009/0019751', 'MN/2018/0212769', 'MP/2019/0227277', 'MN/2011/0045104', 'MN/2018/0207016', 'MN/2010/0024777', 'MN/2017/0116028', 'MN/2020/0250403', 'MN/2013/0060062', 'MN/2011/0040899', 'DL/2018/0208886', 'WB/2017/0153712', 'MN/2016/0104342', 'AS/2011/0045218', 'MN/2017/0115673', 'MN/2018/0214681', 'MN/2016/0105329', 'MN/2020/0249720', 'MN/2017/0152683', 'DL/2016/0103631', 'KL/2016/0108560', 'TN/2016/0111485', 'MN/2019/0230524', 'MN/2021/0278501', 'MN/2020/0266909', 'MN/2018/0202146', 'MN/2016/0098022', 'MN/2016/0111580', 'UP/2021/0273044', 'MN/2017/0180132', 'MH/2019/0235557', 'DL/2019/0233768', 'MN/2013/0064604', 'MP/2019/0230052', 'MN/2010/0028886', 'MN/2017/0152731', 'MN/2020/0251780', 'JK/2018/0211331', 'MN/2019/0247871', 'MH/2017/0178277', 'MN/2018/0195100', 'MN/2019/0246675', 'UP/2019/0224919', 'MN/2017/0162998', 'RJ/2020/0253868', 'MN/2010/0026560', 'MP/2021/0281021', 'MN/2016/0097027', 'AP/2016/0099292', 'TN/2018/0221110', 'MN/2009/0007468', 'MN/2021/0275176', 'WB/2010/0028202', 'DL/2020/0269014', 'MN/2017/0150853', 'MN/2012/0054412', 'MN/2017/0156617', 'MN/2018/0212345', 'MN/2013/0061676', 'MN/2017/0163072', 'MH/2018/0210481', 'MN/2018/0187118', 'MN/2017/0115651', 'MN/2017/0151340', 'AS/2018/0207421', 'MN/2019/0224012', 'MN/2012/0050845', 'MN/2020/0266227', 'GJ/2019/0227830']"
MANIPUR,Bishnupur,"['MN/2018/0214653', 'MN/2020/0267491', 'MN/2016/0114025', 'MN/2017/0159851', 'MN/2017/0115659', 'MN/2016/0100192', 'DL/2015/0091689', 'MN/2017/0174864', 'MN/2017/0159046', 'MN/2020/0268857', 'MN/2016/0107572', 'MN/2016/0102371', 'OR/2013/0056171', 'MN/2021/0274608', 'MN/2017/0166244', 'MN/2016/0111466', 'KA/2017/0167716', 'UP/2018/0215351', 'MN/2017/0162309', 'KL/2018/0192193', 'MN/2019/0242740', 'MH/2018/0186972', 'MN/2018/0182534', 'WB/2018/0191093', 'MN/2018/0212769', 'MP/2019/0227277', 'MN/2011/0045104', 'MN/2017/0172698', 'MN/2018/0184359', 'MN/2020/0250403', 'MN/2013/0060062', 'MN/2011/0040899', 'AS/2011/0045218', 'MN/2017/0115673', 'MN/2016/0105329', 'MN/2020/0249720', 'DL/2016/0103631', 'KL/2016/0108560', 'TN/2016/0111485', 'MN/2020/0266909', 'MN/2018/0202146', 'MN/2013/0061600', 'MN/2016/0111580', 'UP/2021/0273044', 'MN/2010/0028886', 'MN/2018/0195100', 'MN/2010/0026560', 'MN/2016/0097027', 'AP/2016/0099292', 'TN/2018/0221110', 'MN/2009/0007468', 'MN/2017/0162756', 'UP/2019/0223026', 'MN/2012/0054412', 'MN/2013/0061676', 'MN/2017/0163072', 'MH/2018/0210481', 'MN/2018/0184146', 'MN/2017/0151340', 'AS/2018/0207421', 'MN/2019/0224012', 'MN/2020/0266227', 'GJ/2019/0227830']"
MANIPUR,KANGPOKPI,"['MN/2020/0267491', 'MN/2020/0250391', 'MN/2020/0268857', 'MN/2021/0274608', 'MN/2017/0166244', 'MN/2019/0242740', 'MH/2018/0186972', 'MN/2020/0250403', 'AS/2011/0045218', 'MN/2016/0105329', 'MN/2020/0249720', 'MN/2020/0266909', 'MN/2018/0191063', 'MN/2020/0250875', 'MN/2021/0277839', 'MN/2009/0007468', 'AS/2018/0207421', 'MN/2020/0266227', 'GJ/2019/0227830']"
MANIPUR,Chandel,"['MN/2020/0267491', 'MN/2021/0278670', 'TN/2016/0108705', 'MN/2016/0114025', 'MN/2017/0115659', 'MN/2009/0019570', 'MN/2016/0100192', 'DL/2015/0091689', 'MN/2017/0174864', 'MN/2017/0159046', 'MN/2020/0268857', 'MN/2016/0107572', 'MN/2016/0102371', 'OR/2013/0056171', 'MN/2021/0274608', 'MN/2021/0272253', 'GJ/2018/0195568', 'MN/2017/0166244', 'MN/2016/0111466', 'MN/2017/0162309', 'KL/2018/0192193', 'MN/2019/0242740', 'MH/2018/0186972', 'WB/2018/0191093', 'MN/2018/0212769', 'MP/2019/0227277', 'MN/2011/0045104', 'MN/2017/0163398', 'MN/2017/0166685', 'MN/2020/0250403', 'MN/2013/0060062', 'MN/2011/0040899', 'AS/2011/0045218', 'MN/2020/0269363', 'TN/2017/0165207', 'MN/2017/0115673', 'MN/2016/0105329', 'MN/2020/0249720', 'DL/2016/0103631', 'KL/2016/0108560', 'TN/2016/0111485', 'MN/2020/0266909', 'MN/2018/0202146', 'MN/2017/0165053', 'MN/2016/0111580', 'UP/2021/0273044', 'MN/2010/0028886', 'MN/2018/0202083', 'MN/2018/0195100', 'MN/2021/0277839', 'MN/2010/0026560', 'MN/2016/0097027', 'AP/2016/0099292', 'TN/2018/0221110', 'MN/2009/0007468', 'MN/2017/0164343', 'MN/2012/0054412', 'MN/2013/0061676', 'MN/2017/0163072', 'MH/2018/0210481', 'MN/2017/0151340', 'AS/2018/0207421', 'MN/2019/0224012', 'MN/2020/0266227', 'GJ/2019/0227830', 'MN/2020/0252819']"
MANIPUR,Ukhrul,"['MN/2020/0267491', 'MN/2018/0199913', 'MN/2017/0115659', 'MN/2016/0100192', 'DL/2015/0091689', 'MN/2017/0174864', 'MN/2017/0159046', 'MN/2016/0107572', 'MN/2016/0102371', 'OR/2013/0056171', 'MN/2021/0274608', 'MN/2017/0175916', 'KL/2017/0181706', 'MN/2017/0166244', 'MN/2016/0111466', 'MN/2017/0162309', 'KL/2018/0192193', 'MN/2020/0255276', 'WB/2018/0191093', 'MN/2018/0212769', 'MP/2019/0227277', 'MN/2011/0045104', 'MN/2020/0250403', 'MN/2013/0060062', 'MN/2011/0040899', 'UA/2012/0048251', 'MP/2019/0231415', 'AS/2011/0045218', 'MN/2017/0115673', 'MN/2016/0105329', 'MN/2020/0249720', 'MN/2019/0243285', 'DL/2016/0103631', 'KL/2016/0108560', 'TN/2016/0111485', 'MN/2020/0266909', 'MN/2018/0202146', 'MN/2016/0111580', 'UP/2021/0273044', 'MN/2010/0028886', 'MN/2018/0195100', 'MN/2016/0097027', 'AP/2016/0099292', 'TN/2018/0221110', 'MN/2009/0007468', 'MN/2012/0054412', 'MN/2013/0061676', 'MN/2017/0163072', 'MH/2018/0210481', 'MN/2017/0151340', 'AS/2018/0207421', 'MN/2019/0224012', 'MN/2020/0266227', 'GJ/2019/0227830']"
MANIPUR,Churachandpur,"['MN/2020/0267491', 'MN/2016/0114025', 'MN/2018/0195721', 'TN/2019/0234633', 'MN/2017/0115659', 'MN/2016/0100192', 'MN/2015/0093773', 'DL/2015/0091689', 'MN/2017/0174864', 'MN/2017/0159046', 'MN/2016/0107572', 'MN/2018/0202065', 'RJ/2017/0154929', 'MN/2016/0102371', 'OR/2013/0056171', 'MN/2021/0274608', 'MN/2017/0170943', 'AS/2020/0253004', 'MN/2016/0111466', 'MN/2017/0168031', 'MN/2017/0162309', 'KL/2018/0192193', 'MN/2019/0242740', 'MH/2018/0186972', 'DL/2017/0173140', 'WB/2018/0191093', 'MN/2018/0212769', 'MP/2019/0227277', 'MN/2011/0045104', 'MN/2017/0170934', 'MN/2020/0270249', 'MN/2020/0250403', 'MN/2013/0060062', 'MN/2011/0040899', 'AS/2011/0045218', 'MN/2018/0211339', 'MN/2018/0197271', 'MN/2017/0115673', 'MN/2017/0152170', 'MP/2019/0235952', 'MN/2016/0105329', 'MN/2020/0249720', 'DL/2016/0103631', 'KL/2016/0108560', 'MN/2017/0170015', 'TN/2016/0111485', 'MN/2020/0266909', 'MN/2018/0202146', 'MN/2016/0111580', 'UP/2021/0273044', 'MN/2017/0163814', 'MN/2010/0028886', 'MN/2017/0162957', 'MN/2018/0195100', 'MN/2016/0106754', 'MN/2016/0097027', 'AP/2016/0099292', 'TN/2018/0221110', 'MN/2009/0007468', 'MN/2012/0054412', 'MN/2013/0061676', 'MN/2017/0163072', 'MH/2018/0210481', 'MN/2018/0183096', 'MN/2017/0151340', 'AS/2018/0207421', 'MN/2017/0154240', 'MN/2019/0224012', 'MN/2020/0266227', 'GJ/2019/0227830', 'MN/2017/0162867']"
